gene	gene_length_bp	base_mean	log2fold_change	padj
Tesk1	6125	1.3187309925901765	0.1816026430157159	0.934286331217088
Cdc14a	156192	4.435067899323813	-0.11121214241605076	0.9342853406771758
3110083C13Rik	4374	0.949773163482032	0.21606659727927055	0.9341805437740888
4930507D05Rik	1864	1.4611572979451464	0.16195812932553855	0.9341805437740888
Asb3	217288	16.22805767726882	-0.04781869023887736	0.9341805437740888
Cftr	152081	1.3746895263046832	-0.1754778514095576	0.9341805437740888
Cpeb4	63423	145.18538093904914	0.02166904122454043	0.9341805437740888
Dnlz	3989	72.70323238955818	0.02987853939225626	0.9341805437740888
Gm29216	491	64840.31280282197	0.01209945847251792	0.9341805437740888
Gm4924	68627	4.660080743157197	-0.0941884874642926	0.9341805437740888
Ints6	84839	19.485812597853094	0.04947922917732229	0.9341805437740888
Lmbrd1	87671	240.86677677463095	0.01657729266190948	0.9341805437740888
Mpdz	164315	24.57443818974219	-0.043279357585459	0.9341805437740888
Nipsnap2	33264	180.29257513344996	-0.02092140018285619	0.9341805437740888
Rac3	2499	48.84199003423592	-0.03692637468897842	0.9341805437740888
Rbis	5001	247.3455420715808	-0.02337389683305915	0.9341805437740888
Wdr17	258129	54.09382698574548	0.03011296688751622	0.9341805437740888
Akap5	9262	651.5808628116504	0.02838862807891046	0.9341570749241984
Akt1s1	6430	68.65171003710707	0.02887597369047277	0.9341570749241984
Arhgef17	62355	435.84341708711366	-0.02596337741402835	0.9341570749241984
B230312C02Rik	15394	20.867945584845323	0.05290644309538638	0.9341570749241984
BC037039	2204	2.4920464955535504	0.12149968529078845	0.9341570749241984
Bahd1	24151	37.45599751962541	-0.03214334140911908	0.9341570749241984
Bcas2	7511	177.81451862455285	-0.02243434231573529	0.9341570749241984
Bud23	12002	50.56943708477545	0.03174348610687306	0.9341570749241984
Ccdc61	19532	8.24180528093712	0.07357014357881475	0.9341570749241984
Ces2e	8412	1.3948571197314883	-0.16468568919939272	0.9341570749241984
Chst3	37728	2.3905154067824936	-0.13012502788685384	0.9341570749241984
Dcaf11	10059	89.00476942410837	-0.02628071004279703	0.9341570749241984
Dimt1	13097	7.634931801068313	0.0779516897701353	0.9341570749241984
Dnhd1	70972	1.5686875292175384	-0.17215515748765192	0.9341570749241984
Eng	36074	15.838337997611989	-0.05398008133808339	0.9341570749241984
Fam205a4	5798	4.794784920430946	0.1646603948383479	0.9341570749241984
Ftcd	14690	14.309534195100468	0.07044629913996814	0.9341570749241984
Gm12338	191	627.6655365494543	-0.02708787807978846	0.9341570749241984
Gm20337	2723	0.8172703071704679	-0.20705555335600748	0.9341570749241984
Gm6525	1028	3.901457915178556	0.12201418555161513	0.9341570749241984
Gnb2	5383	399.82801174507085	0.04372372680366288	0.9341570749241984
Helb	29379	11.490408908766032	0.0634569354340309	0.9341570749241984
Isl1	11408	4.791395237552359	0.08851131400857028	0.9341570749241984
Kcnip3	65596	159.2475976164357	-0.03336166905749258	0.9341570749241984
Lrrc47	9782	18.569205199454423	0.06365827264297773	0.9341570749241984
Mien1	1283	133.9865169944477	0.0226936674388616	0.9341570749241984
Nts	8730	17.991654647393634	0.05725343538617538	0.9341570749241984
Nufip1	26488	11.511771128542721	0.06125222351907301	0.9341570749241984
P3h1	16060	11.01778290203145	0.05985430879206769	0.9341570749241984
Phtf1os	4045	1.4077472313227126	-0.17076934791938744	0.9341570749241984
Pla2g2d	6311	1.3826668556540218	0.17246376080637854	0.9341570749241984
Prrxl1	49839	3.3588598342401323	-0.12429689095528336	0.9341570749241984
Ptprr	256719	16.165281521390387	-0.05451804741046674	0.9341570749241984
Rab10	62541	166.18818112945775	-0.0265521582872124	0.9341570749241984
Ralgps2	135460	31.197711614682085	0.03724625539380367	0.9341570749241984
Rnf40	16032	44.35318066739907	-0.03509203075506025	0.9341570749241984
Sf3b5	3840	116.01351280656604	0.02526122637712561	0.9341570749241984
Slc25a16	25865	20.41857880573294	0.04291755472600387	0.9341570749241984
Snrpn	157724	1138.5428412625647	-0.01097077513196211	0.9341570749241984
Srfbp1	26238	16.43682619395679	0.04721646104211652	0.9341570749241984
Steap3	81948	4.8287006189318395	-0.09092965223806487	0.9341570749241984
Synj2	103010	25.80370850132873	-0.04180705811551848	0.9341570749241984
Tjp1	231616	26.4654181098361	-0.04155029003830442	0.9341570749241984
Tns1	214218	46.622262342482	0.02983977171139383	0.9341570749241984
Trmt12	4453	13.655453237576957	0.06338299348776585	0.9341570749241984
Ttc39c	138967	30.602446946747808	-0.03594387463005526	0.9341570749241984
Usp43	67630	1.0071385622772184	0.21517214362718184	0.9341570749241984
Usp46	69978	111.18283975491914	0.02114472812277407	0.9341570749241984
Wbp2	8422	583.9806260821738	0.01635477699419113	0.9341570749241984
Wnk4	16842	3.622289303221075	0.11652888955145496	0.9341570749241984
Zfyve19	8432	17.406225628701765	-0.04348686562813861	0.9341570749241984
Pou5f2	1393	31.517130463377523	-0.03899531898883286	0.9340241300900736
Faah	50781	97.20961040117002	-0.02457603538824672	0.9338171735587392
Gm16150	11246	1.5940026698786878	0.17346892600226982	0.9338171735587392
Serhl	27168	1.1261383687653077	-0.1733343970174505	0.9338171735587392
Tmem30c	26726	2.4577002583014864	0.12199085126154964	0.9338171735587392
Cdhr2	35201	0.9725827834586658	-0.1872584493976548	0.933809112833588
Mief2	4553	13.199160157582275	-0.0554399906577539	0.933809112833588
Pigw	3970	5.572239978026768	0.08881741715889381	0.933809112833588
Stc1	12566	7.749266761496562	0.07406806829601818	0.933809112833588
Ano5	87680	1.5747556950432329	0.1794862206231756	0.9336655930883212
Catspere2	189282	1.513503494569813	-0.17374558596583425	0.9336655930883212
Fbrsl1	86848	57.481314614554826	-0.03127229246786688	0.9336655930883212
Frmpd1os	9267	0.9391971657132786	0.24887860362824887	0.9336655930883212
Gm53028	33386	17.499065578360383	-0.05812664025779053	0.9336655930883212
Kremen2	4636	1.8906463039336687	-0.1546423703593066	0.9336655930883212
Pigu	79187	30.580413784207593	0.03822823326880689	0.9336655930883212
Rap1a	74069	87.93536564292945	0.02597275468177086	0.9336655930883212
Rcc2	22679	204.14405409275489	0.02086257510725764	0.9336655930883212
Slc12a8	146807	1.9719910718103184	-0.1491003266271231	0.9336655930883212
Ccdc69	28400	1.804232319879484	-0.15233759735889166	0.9336147878557666
Cib1	5666	24.653320746946275	0.04645608586343841	0.933396760401329
Gm45650	6515	0.8541029395932669	0.22227779359518549	0.9333893604634186
Kctd15	17718	16.869676650958297	-0.04693262527157064	0.9333893604634186
Adarb2	565881	19.216899323493024	-0.04847847776076004	0.9333040301759032
Fga	7551	26.24176675814944	-0.07896565082339531	0.9333040301759032
Glp1r	38974	3.3383089681773903	-0.12006201827133028	0.9333040301759032
Kifbp	39831	114.92360447087574	0.01990517709384066	0.9333040301759032
Tmem237	19818	42.041680625991326	-0.03445553716715037	0.9333040301759032
Trappc2l	5020	144.41377739444803	-0.01938522700166143	0.9333040301759032
Tspyl3	3071	31.33465965218349	-0.0374341933230377	0.9333040301759032
Ece2	16657	9.654749513466726	-0.0634909018757369	0.9331058145044412
Gm10399	747	0.8220112954546273	-0.2597066442618772	0.9331058145044412
Htra1	49549	164.54678902828624	-0.05085002654664261	0.9331058145044412
Npb	616	1.8753789915378667	0.15327708633535206	0.9331058145044412
Qrsl1	27557	33.05779715742176	-0.03418482685252174	0.9331058145044412
Rgs16	5119	32.286247138644065	0.04503633110934662	0.9331058145044412
Ccm2l	15780	5.040610482971974	0.09822106307984438	0.933065176452096
Fbxl18	28475	102.03039396225294	0.02884191795950127	0.933065176452096
Rab5a	28446	17.41814440093681	0.05464175938442541	0.933065176452096
Rel	34123	3.858107979209275	0.09963607348416992	0.933065176452096
2900009J06Rik	20476	2.6620739943052687	-0.14179673553334596	0.933059913342681
Creb5	413106	13.858057287782264	-0.05230143443924516	0.933059913342681
Dixdc1	76765	57.50028240762078	0.02886993005575749	0.933059913342681
Gabra6	14635	36.053325655726894	-0.04324482392740663	0.933059913342681
Ggct	10370	62.03869425343328	0.02876413862384034	0.933059913342681
Glb1l2	43424	0.9053104437485888	0.24295995298977188	0.933059913342681
Gna13	38538	74.35232904163009	0.03556026960478764	0.933059913342681
Pcbd1	4993	28.4743461187879	-0.04028986559652532	0.933059913342681
Ptn	95291	125.72428522860714	0.03561664116188434	0.933059913342681
Rpa3	3237	3.352961168917514	-0.10938858366893942	0.933059913342681
Snrpf	6677	28.988241720873663	0.04071096966262398	0.933059913342681
Tasp1	233325	16.92848022673246	-0.04973270940176201	0.933059913342681
Tmem126b	8563	64.12645347083554	-0.03181821623802678	0.933059913342681
Traf7	19376	45.07687444773461	-0.0374559431087555	0.933059913342681
Xntrpc	31151	2.8585443438021896	0.11548485326093992	0.933059913342681
Dusp12	12042	36.1598670375555	-0.03673886386261004	0.9330585828490942
Trhr	39777	5.678550152161406	0.0847907897544072	0.9330585828490942
Smagp	15601	6.452569456960842	-0.075001308479148	0.932949890818619
Lrfn1	16262	67.49498181268456	0.02632963859168854	0.9329065600125872
Kcnt2	365909	7.954548906765841	-0.0744871600435859	0.932740771582062
Lims1	101225	14.655423155028208	-0.05899972188458965	0.932740771582062
Tubb3	10591	1147.584552863746	0.01529991557719862	0.932634129749737
Ddx28	2261	26.403336584307237	-0.04510713388969736	0.9325518135743716
Tsc2	36814	45.58663189858598	0.03885643365439367	0.9325518135743716
9530026P05Rik	332650	2.190113041960927	-0.144420793179863	0.9325014999906576
Alox8	13911	5.128514414668739	0.08693843085135347	0.9325014999906576
Ap3s2	45324	86.84450609703057	0.02606753727761323	0.9325014999906576
Atxn7	145862	23.10265819579643	-0.04873725594435596	0.9325014999906576
Bbs9	412565	32.93919509120703	0.03856446925477271	0.9325014999906576
Bmp2k	94178	14.38872320258909	0.06111417071756343	0.9325014999906576
C1ql2	2591	28.605592801819725	0.03969424601020572	0.9325014999906576
Ddx17	19005	403.4538393068844	-0.01570151422591335	0.9325014999906576
Disc1	207663	1.6663502249444404	0.15810020262874164	0.9325014999906576
Fbxl4	76548	12.477371738614018	-0.06340965040777195	0.9325014999906576
Gm2436	12787	3.292736987951089	-0.7876805445478144	0.9325014999906576
Gm26982	1150	13.547163176333704	0.0578597708640456	0.9325014999906576
Gm30108	2321	1.5358177601850993	0.17055001372475173	0.9325014999906576
Gm39043	23638	1.069835964719155	-0.2176625779482705	0.9325014999906576
Gng2	105068	28.46633900634879	0.03779123362574927	0.9325014999906576
Lhx6	23455	17.057481614818297	0.05280632895763177	0.9325014999906576
Mblac1	1307	21.559688346737858	0.05002840133100319	0.9325014999906576
Ppp4r3a	44293	30.697220392853534	-0.03988955382488544	0.9325014999906576
Psenen	1764	170.08466859823386	-0.02930113708410225	0.9325014999906576
Pspc1	57606	111.81346816030572	0.0225458102784157	0.9325014999906576
Ptrh2	8472	32.66981069583936	0.03607137527679805	0.9325014999906576
Rcor2	7900	36.0916419557457	-0.03648125969462853	0.9325014999906576
Arhgef6	107244	9.201691370122086	0.06798030738279846	0.9324870989279824
Arl13b	53355	4.824819961374058	0.0946076561453594	0.9324870989279824
Asb11	22176	1.9289849742515257	0.1470606747921502	0.9324870989279824
Cecr2	104821	7.312071307464044	-0.08188064269259338	0.9324870989279824
Creld1	10046	32.81458273757198	-0.05115158387686595	0.9324870989279824
D430036J16Rik	13605	3.2674059838345566	0.13148565236330126	0.9324870989279824
Dhx34	24890	4.543990873183993	-0.0951607104694018	0.9324870989279824
Pigb	32959	6.589867361111543	-0.079885681692729	0.9324870989279824
Pot1a	65509	29.41114052909885	0.04554825952492156	0.9324870989279824
Prdx5	3409	403.87591120568857	0.03121434024679915	0.9324870989279824
Selenom	2667	200.24719858318537	0.01992235604773197	0.9324870989279824
Stard9	102774	17.74228447949832	-0.0500709273293897	0.9324870989279824
Tpp2	69353	91.24005465086252	0.02725758960332375	0.9324870989279824
Zscan29	12852	9.62073469689468	0.06307070984363329	0.9324870989279824
Hprt	33522	170.2551549914969	0.01748669612875413	0.9324480031523632
Nek1	138151	17.5499972672309	-0.05139301977909006	0.9323909192913324
Sptlc2	83297	37.80688317940912	-0.03635393242801899	0.9322406314238608
Uqcrb	4761	937.8970819261168	0.0131632040594215	0.9322149920855958
Swt1	60756	19.819372011498444	0.05141311229216024	0.9321614345525948
Nbas	314678	23.68538280320179	-0.04469269271063615	0.9321390188134656
Rasgef1c	79159	16.20927213640557	-0.05882855518333827	0.9321390188134656
Gm15772	437	36.356206327032815	-0.10580700141998108	0.9321229105296244
Arhgap44	160922	59.16093444402345	-0.02812747253619623	0.9320880932243786
Cln6	13221	22.819193366381604	-0.04561913318634695	0.931797951747392
Usp29	236641	86.68895224942106	-0.02563137136297486	0.931744122231025
Slc4a9	28126	0.848467101761102	0.2021616698917043	0.9316933309964246
Slc4a1ap	29937	50.00416068435111	0.03119365760970529	0.9316177773913364
Plekhm1	48412	23.06336910835892	0.04313004104203775	0.9315766812932555
Fchsd2	191542	26.496590988268412	-0.04000213859728275	0.9313064883630232
Itih1	14109	3.2381199750692247	0.14743035009362307	0.9313064883630232
Cradd	149387	13.306185435853614	0.05532282140654703	0.931166982909355
Lima1	96986	56.78062582832326	0.0292936101501826	0.931041561279792
BB218582	7450	2.031592818321313	-0.15129064430222008	0.93088662491926355
Lrrtm3	161805	52.97303209844326	-0.03063416802106785	0.93088662491926355
Smap1	77471	13.759639685945611	0.08968808668327201	0.93088662491926355
Wdtc1	61022	39.54203999867819	0.03867208313835769	0.93088662491926355
4732414G09Rik	2985	4.7616426349122145	-0.09609469573205232	0.9307843261363968
Nudt1	16481	27.10249931180936	-0.04128963071157404	0.9307843261363968
Calhm5	8704	5.909428665855069	0.08311490744523936	0.930652702259678
Calhm6	1917	0.852947977022879	0.2302508085157272	0.930652702259678
Mfap1b	13832	83.10911031786928	0.02980262523791826	0.930652702259678
Zfp61	10193	33.12193985616651	0.04048009235594841	0.930652702259678
Arl16	2741	28.311759278578737	-0.03954364375537577	0.9306100271148686
Ap2s1	10884	288.73264823384807	-0.02081691612560166	0.930350430463495
Plppr2	11874	126.0083376027394	-0.03242102680890562	0.9301990048682942
Rwdd2a	2908	40.25459132102152	-0.0351799782849725	0.9301990048682942
Tns2	15988	19.563595611710795	0.04905147297698659	0.9301990048682942
Zfp24	11108	59.77415272529774	0.02836464122175437	0.9301990048682942
Egln1	40737	168.18511733265382	-0.02132733325182317	0.93003706936113
Afg1l	165980	15.23539544888278	0.05358917627964972	0.9299988969213996
Arl10	6113	0.8113919735944212	-0.23127970395216804	0.9299988969213996
Ell2	65607	25.185327434624348	-0.04298372685027247	0.9299988969213996
Samsn1	163488	8.898988895540176	0.06980247269773289	0.9299988969213996
Ovol2	26971	10.86558932104773	0.07175580857029648	0.929969205821323
Cnst	81108	56.47991898543358	-0.02919910036667621	0.9298727093207888
Ube2h	93250	158.34003934920676	0.01911841790632247	0.9297562048315678
Cacna1h	59498	12.38387836945502	-0.06541123929468987	0.9297056669293072
Evi5	130312	43.63775306254408	0.03257789078175453	0.9297056669293072
L3hypdh	12011	3.4113536922391248	-0.10376513728822824	0.9297056669293072
Otulin	88058	26.804523876706792	0.04193218571556845	0.9297056669293072
P2ry12	46599	25.749753499308728	0.04010942990331599	0.9297056669293072
Rab35	15828	126.8735407218878	-0.02138758675813532	0.9297056669293072
Rpl32l	398	1.1201302407193283	0.6015154208416585	0.9297056669293072
Tmcc3	279007	58.60366208982209	-0.03230800769601099	0.9297056669293072
Zfp219	14656	20.73764795017781	-0.06081905787764872	0.9297056669293072
D630033A02Rik	1481	16.93031831476568	-0.06349341037127808	0.9295943216511516
Gm12371	35066	2.937502321123017	0.12136841803864735	0.9295943216511516
Gm14455	14756	2.1119905750253776	-0.15143406246394078	0.9295943216511516
Hras	4900	190.77885200066697	-0.03135424663312647	0.9295943216511516
Mpped1	79027	234.23289467935084	-0.0217343033534207	0.9295943216511516
Mybpc3	18372	16.276456166827366	0.06793302828667938	0.9295943216511516
Rbmx2	15719	23.63009059241457	0.05098945258891489	0.9295943216511516
A530053G22Rik	124664	0.9056769168836196	-0.2311678892459493	0.9295777743025562
Ankrd52	31589	2.3187143756595536	0.13738642896104725	0.9295233121626828
Col24a1	259533	1.2555482873819914	-0.2001482844117891	0.9295233121626828
Gm10432	25706	3.792920926919946	-0.10394409394719796	0.9295233121626828
Gm9828	7993	7.905673942183506	-0.07211946734093848	0.9295233121626828
Ifi27l2b	6325	1.3749783919085523	0.18299650452321511	0.9295233121626828
Ino80dos	45212	1.4894900613186457	-0.16608248326493943	0.9295233121626828
Zfp942	35504	14.342199671680076	0.05819257082831596	0.9295233121626828
Hoxb6	9093	2.7730879106263138	-0.13128810075393116	0.929245400669185
Pnma3	3404	36.48560773940963	-0.03602891003404904	0.929245400669185
Mfap3	15151	24.86869539758295	-0.04639262569430255	0.9291271940073624
Tut7	51586	15.725957412655186	0.05642338310590141	0.9291271940073624
Fezf1	3318	1.0661084897160749	0.24769278428784297	0.9290970056504448
Psme3	7324	107.83607762876257	-0.02552552455556478	0.9290970056504448
Fubp3	44875	22.88930826308647	0.04503386222914377	0.9289038722181752
Bsn	94362	406.487956538433	0.02408241984493105	0.9285916199246402
Gm16008	9635	1.8408841674326415	0.1747993124483559	0.9285332752292168
Tmem234	23391	104.07758221793542	0.02736306895481135	0.9285332752292168
Gm43263	1350	1.802420998970612	-0.14928402897877172	0.9285272932118274
Ankrd12	111391	108.46976094855522	-0.02959569684748703	0.9284265072504866
Atad5	46394	2.627691679562927	-0.12139543762856038	0.9284265072504866
Bmx	65351	1.8352070415240016	0.1639176947909981	0.9284265072504866
C4bp	26859	3.2939519459050337	0.13985328832858662	0.9284265072504866
